date,daily_ret,equity
2021-05-20,0.01863978942911787,1.0565949661608944
2021-05-21,8.750956411298976e-06,1.0566042123773878
2021-05-24,0.012392262462356338,1.0696979290959996
2021-05-25,-0.005638945113905511,1.063665961185369
2021-05-26,0.006511196694608241,1.0705916994760065
2021-05-27,0.005108544893563547,1.0760608652354562
2021-05-28,0.002393524683535259,1.0786364434773834
2021-06-01,0.0003472271838267589,1.079010975372025
2021-06-02,0.0011844069251712914,1.0802889634435913
2021-06-03,-0.004159771569960096,1.075795208126117
2021-06-04,0.01275378355270618,1.089515667357596
2021-06-07,-0.002214419735528188,1.0871030223616323
2021-06-08,0.0023234504498581025,1.0896288523679805
2021-06-09,-0.003305735105638043,1.0860268280185916
2021-06-10,0.008157011704187526,1.094885561565801
2021-06-11,0.004963234497652905,1.1003197353559466
2021-06-14,-0.0019407585449132587,1.0981842804274178
2021-06-15,-0.001940553636902973,1.0960531949280448
2021-06-16,-0.011757332912054545,1.0831665326259547
2021-06-17,-0.006773328561304176,1.0758298898138705
2021-06-18,-0.025889609535828348,1.0479770740396162
2021-06-21,0.02815910626524687,1.0774871718310401
2021-06-22,0.003977688559876891,1.0817730802278465
2021-06-23,-0.0042010872835902295,1.077228457096771
2021-06-24,0.011882958950022764,1.0900291186322482
2021-06-25,0.010879823114556647,1.1018884426326832
2021-06-28,-0.0019406440883218633,1.0997500693404978
2021-06-29,-0.0006890954232435059,1.0989922366010036
2021-06-30,0.0008923351340055308,1.0999729059857222
2021-07-01,0.005986627101408332,1.1065580335955112
2021-07-02,0.0037026702136324263,1.110655253066161
2021-07-06,-0.004923880442275022,1.1051865193874786
2021-07-07,0.004551852975349273,1.1102171659340683
2021-07-08,-0.01014082756892793,1.098958645090267
2021-07-09,0.013870546733397824,1.114201802335063
2021-07-12,0.001887427188399628,1.1163047771101542
2021-07-13,-0.007734588341098811,1.107670619196005
2021-07-14,-0.00013009353193320258,1.1075265184129353
2021-07-15,-0.0007930489921932284,1.1066481956236807
2021-07-16,-0.004979339801858972,1.1011378182165563
2021-07-19,-0.016838319267277184,1.0825965080761528
2021-07-20,0.018084528761431472,1.1021747557634813
2021-07-21,0.0073193887778093564,1.1102420013020013
2021-07-22,-0.0009363923730438049,1.1092023791597494
2021-07-23,0.009104002063165188,1.1193005599080874
2021-07-26,0.0012451763791802989,1.1206942865264882
2021-07-27,-0.0005155005279670933,1.120116568030094
2021-07-28,-0.00032905517989345015,1.1197479878712993
2021-07-29,0.007019938249166706,1.1276085496007844
2021-07-30,-0.0015725922292132745,1.1258352811580878
2021-08-02,-0.0013074534366058072,1.1243633039506857
2021-08-03,0.006910176241175532,1.1321328525400955
2021-08-04,-0.007303160862468426,1.12386470420031
2021-08-05,0.005786474501749804,1.1303679186545816
2021-08-06,0.003105331930406325,1.1338780862454867
2021-08-09,-0.0016083436084179878,1.1320544206727485
2021-08-10,0.0027923854422525927,1.1352155529568728
2021-08-11,0.005869639147353644,1.141878858607193
2021-08-12,0.00030894893473618176,1.1422316408641575
2021-08-13,0.0014593233388975801,1.1438985261560979
2021-08-16,0.002186884681044223,1.1464001003196178
2021-08-17,-0.00622706111653392,1.1392613968309269
2021-08-18,-0.009988180776839509,1.127882248047305
2021-08-19,-0.00036201673766664966,1.1274739357953947
2021-08-20,0.007142896851442829,1.1355273658214715
2021-08-23,0.005140062263824211,1.1413640471840703
2021-08-24,0.0035081780037272956,1.1453681554286466
2021-08-25,0.004461703528783649,1.150478448569479
2021-08-26,-0.006107234521738978,1.1434522068718587
2021-08-27,0.009110901446104273,1.1538700872369987
2021-08-30,0.0007590317531318626,1.1547459112722005
2021-08-31,0.0003532717253656326,1.1551538503526344
2021-09-01,0.0013980105684886963,1.1567687676436578
2021-09-02,0.005991745343369719,1.1636998315205422
2021-09-03,-0.0025084767353609014,1.1607807175662295
2021-09-07,-0.00997008959211818,1.149207629815291
2021-09-08,0.002284105428836364,1.151832541201412
2021-09-09,-0.0045601199537538325,1.1465800466468965
2021-09-10,-0.006048035224213864,1.1396454901373954
2021-09-13,0.0020947236325623182,1.1420327324783293
2021-09-14,-0.006458001707316412,1.134657483142173
2021-09-15,0.007507060597853689,1.1431754256259294
2021-09-16,-0.0023901346302425243,1.1404430824526988
2021-09-17,-0.008659237644131063,1.1305677147821356
2021-09-20,-0.012912125877109711,1.1159696821362723
2021-09-21,-0.002140731480308152,1.1135806907066537
2021-09-22,0.0087883912739739,1.123367273531726
2021-09-23,0.011141479598551728,1.1358832470914604
2021-09-24,2.034248210922959e-05,1.1359063537760925
2021-09-27,-0.0020495469289226816,1.133578260397167
2021-09-28,-0.015702275611349913,1.1157785021253759
2021-09-29,0.0033520939493481587,1.119518696491163
2021-09-30,-0.013985119840680418,1.1038620933568517
2021-10-01,0.00956119699078092,1.1144163362820925
2021-10-04,-0.006634380497164472,1.107022874274941
2021-10-05,0.0077633630022226775,1.1156170946997013
2021-10-06,0.003963806167947799,1.12003918462074
2021-10-07,0.00770698200031924,1.1286713064562643
2021-10-08,-0.002852092081869133,1.1254522319600875
2021-10-11,-0.005410506279889071,1.1193629655913524
2021-10-12,0.0005445731251724318,1.119972540579727
2021-10-13,0.003679787831241112,1.1240938019058764
2021-10-14,0.01654101761910356,1.1426874572887267
2021-10-15,0.003237358370696718,1.1463867460936703
2021-10-18,5.0345877032001907e-05,1.1464444619398202
2021-10-19,0.006351720244747704,1.153726356438202
2021-10-20,0.007519420848658934,1.1624017104564508
2021-10-21,0.002467204721996601,1.165269593445346
2021-10-22,0.00299827834530022,1.16876339603381
2021-10-25,0.0012532087158226759,1.1702281005084538
2021-10-26,-0.0009610742353372034,1.1691034244315877
2021-10-27,-0.011831431660072049,1.155271257161869
2021-10-28,0.009999940955360921,1.1668239015209132
2021-10-29,-0.0009728254530646503,1.1656887855302696
2021-11-01,0.005001801084902349,1.1715193289623935
2021-11-02,0.003339835894670784,1.1754320112685628
2021-11-03,0.005245544013408471,1.1815977916184413
2021-11-04,-0.00018232950475513364,1.1813823514782757
2021-11-05,0.006711989562381666,1.18931177749058
2021-11-08,0.0011613315121458555,1.190692962735546
2021-11-09,0.0006962118356267283,1.1915219372688
2021-11-10,-0.0047542300042297606,1.1858571679239387
2021-11-11,0.0011625716860030428,1.187235811891011
2021-11-12,0.005367825034531761,1.193608686003972
2021-11-15,0.0015974569561555895,1.195515424502357
2021-11-16,0.0018781674022065491,1.1977608026014923
2021-11-17,-0.004117408058091073,1.1928291326211953
2021-11-18,-0.0033006932729810054,1.1888919695273368
2021-11-19,-0.00444732040092281,1.1836045860167645
2021-11-22,-0.00020020945949587702,1.1833676171823413
2021-11-23,0.0031053567785165534,1.1870423958338356
2021-11-24,0.0009006020723778744,1.188111448675524
2021-11-26,-0.022004825698272883,1.1619672633372966
2021-11-29,0.00769446297463712,1.170907977422786
2021-11-30,-0.02512433165541763,1.1414896970600417
2021-12-01,-0.011155427044828144,1.1287558920220653
2021-12-02,0.022440139512988885,1.1540853317151487
2021-12-03,-0.002986757790131144,1.1506383583601725
2021-12-06,0.012934060601983367,1.1655207846181697
2021-12-07,0.01560536366620821,1.1837091603226604
2021-12-08,0.0029606984727832165,1.1872137662258473
2021-12-09,-0.00681465352262345,1.1791233157517294
2021-12-10,0.006493729837043908,1.1867802240087806
2021-12-13,-0.004394193478475807,1.1815652820880571
2021-12-14,-0.005994966734392445,1.1744818375274262
2021-12-15,0.011947497139570428,1.1885139559217623
2021-12-16,-0.0005431010328886083,1.1878684727646986
2021-12-17,-0.01020952672819228,1.1757408978424304
2021-12-20,-0.012142545013571735,1.1614644110660814
2021-12-21,0.016864466711924646,1.1810518889635906
2021-12-22,0.00726883695251361,1.189636762576925
2021-12-23,0.006403782577636711,1.1972549377508312
2021-12-27,0.012558584288309322,1.2122907648011696
2021-12-28,0.0018886044875999065,1.214580302579849
2021-12-29,0.0034434112799953745,1.2187626020942126
2021-12-30,-0.00168900616883952,1.2167041045409246
2021-12-31,0.0008269294617854363,1.2177102330112448
2022-01-03,-0.0020332661080746757,1.2152343040650073
2022-01-04,0.0066108958113679,1.2232680914355814
2022-01-05,-0.014122403368663428,1.205992606020313
2022-01-06,0.0017401467174972623,1.2080912100950052
2022-01-07,-0.002171237672549488,1.205468156947771
2022-01-10,-0.004055212228723631,1.2005797277363794
2022-01-11,0.007732235897123598,1.2098628934045417
2022-01-12,0.0013361110456054288,1.2114794045800876
2022-01-13,-0.005095473192023149,1.2053063437513616
2022-01-14,-0.002162524189317193,1.2026998396274617
2022-01-18,-0.015046929768791654,1.1846028996076503
2022-01-19,-0.008438413595825717,1.1746067303939465
2022-01-20,-0.010450362582321081,1.162331664169695
2022-01-21,-0.012552915985549126,1.1477410124420293
2022-01-24,-0.0051937961073046076,1.141779879639414
2022-01-25,0.00032164908082486744,1.1421471320882044
2022-01-26,-0.006278296717368439,1.1349763934980632
2022-01-27,-0.00506003175188271,1.1292333769093257
2022-01-28,0.018390169298944242,1.1500001698887068
2022-01-31,0.015205614175604466,1.167486628773914
2022-02-01,0.004708822038711999,1.1729841155413863
2022-02-02,0.008093753347562044,1.1824779596531865
2022-02-03,-0.013243952224339536,1.1668172780492052
2022-02-04,-0.0022983542593415975,1.1641355185883275
2022-02-07,0.0001993324857654053,1.1643675686150157
2022-02-08,0.008041441788211718,1.173730762638115
2022-02-09,0.01460131491252147,1.1908687751259082
2022-02-10,-0.016543379601134264,1.1711677809238625
2022-02-11,-0.011940650686763414,1.1571832755562588
2022-02-14,-0.0071597947495131865,1.1488980808157065
2022-02-15,0.01259158671167096,1.16336453062317
2022-02-16,0.002714282609499145,1.1665222307371486
2022-02-17,-0.01558527636777234,1.1483416593819598
2022-02-18,-0.0034991462279714905,1.1443234439961107
2022-02-22,-0.007986345187905943,1.1351844819657444
2022-02-23,-0.015534580690612544,1.1175498670319164
2022-02-24,0.008284256988009438,1.1268079373273245
2022-02-25,0.02722086341407224,1.1574806222832041
2022-02-28,-0.005621740288753254,1.1509735668354635
2022-03-01,-0.015746346320313787,1.1328499384465454
2022-03-02,0.021733943984928433,1.1574712355520722
2022-03-03,-0.0004568890647001807,1.1569423996018435
2022-03-04,-0.00400341749626891,1.1523106761571023
2022-03-07,-0.026996556364190787,1.1212022560391683
2022-03-08,-0.001926311885170061,1.1190424708076807
2022-03-09,0.014690507028807632,1.1354817720906152
2022-03-10,-0.002490116663889458,1.1326542900083896
2022-03-11,-0.009634628690628613,1.1217415864893112
2022-03-14,-0.00356830588360169,1.1177388693863608
2022-03-15,0.016220871041754084,1.135869567445033
2022-03-16,0.019067857912166516,1.157528166963829
2022-03-17,0.012034239319200977,1.1714581379437878
2022-03-18,0.00772755617553054,1.180510646512031
2022-03-21,-0.0011502090226288761,1.1791528125151034
2022-03-22,0.0065336449890163574,1.1868569783798772
2022-03-23,-0.012486781760351166,1.172036954310098
2022-03-24,0.011267805993890892,1.185243239328935
2022-03-25,0.007815921811371017,1.194507007814986
2022-03-28,0.0030436473820537697,1.198142665942167
2022-03-29,0.014268482652220794,1.2152383437860483
2022-03-30,-0.005128083032959944,1.2090065006542767
2022-03-31,-0.012834506806122982,1.1934894984929825
2022-04-01,0.007029128742373897,1.201878689830561
2022-04-04,0.004720172273159205,1.207551764298
2022-04-05,-0.01741621550679097,1.1865207825353805
2022-04-06,-0.0046011171293398965,1.1810614614385393
2022-04-07,0.00591211957387416,1.1880440380226585
2022-04-08,0.0006686131522887234,1.1888383798919788
2022-04-11,-0.018807823375066233,1.1664789176214705
2022-04-12,-0.004904582416191011,1.1607578256332467
2022-04-13,0.020849344514254797,1.1849588654374916
2022-04-14,-0.014014644351017406,1.1683520883678
2022-04-18,-0.00589387800045107,1.161465963697388
2022-04-19,0.03204717906725124,1.1986876714165158
2022-04-20,0.009001813564286757,1.2094780343564164
2022-04-21,-0.023776997137518994,1.180720278595632
2022-04-22,-0.045531047216823745,1.126960847841033
2022-04-25,0.00847419598512857,1.1365109349332045
2022-04-26,-0.041691485067103996,1.0891281062608364
2022-04-27,0.0017937323110640228,1.0910817105359243
2022-04-28,0.03068819142080628,1.1245650349245915
2022-04-29,-0.05626081957718957,1.0612960843918833
2022-05-02,0.006208576922566074,1.0678852227694486
2022-05-03,0.010741758865478247,1.0793561883284457
2022-05-04,0.04936305795741365,1.1326365104095957
2022-05-05,-0.05698229790092021,1.0680962793599773
2022-05-06,-0.018995697628478622,1.0478070453991521
2022-05-09,-0.049167960705586405,0.99628850976393
2022-05-10,0.000796564261534652,0.9970821175849855
2022-05-11,-0.02368038394671111,0.9734708302141734
2022-05-12,0.010824468472478527,0.9840081345247041
2022-05-13,0.04199552058780971,1.0253320683967087
2022-05-16,-0.006764481712032838,1.0183962283712784
2022-05-17,0.03412984522931391,1.0531539340277072
2022-05-18,-0.06680271745011698,0.982800389341375
2022-05-19,-0.0020741251532933507,0.9807619383331756
2022-05-20,0.0023552291357398815,0.9830718574255626
2022-05-23,0.02316543902216102,1.005845148593157
2022-05-24,-0.010307292924927767,0.9954776080094899
2022-05-25,0.01978775509307129,1.015175875117418
2022-05-26,0.03507966785692768,1.050787907632903
2022-05-27,0.040047473795048014,1.092869308827985
2022-05-31,-0.015892495536021137,1.0755008882159818
2022-06-01,-0.009585282126623507,1.0651919087749975
2022-06-02,0.01587294685490645,1.0820996433332593
2022-06-03,-0.010748131880496715,1.070469093658875
2022-06-06,0.0028909452568119257,1.073563761207752
2022-06-07,0.00999752981864135,1.0842967469226394
2022-06-08,-0.014756996640477846,1.068295783471021
2022-06-09,-0.021637305899287706,1.0451807408131393
2022-06-10,-0.0235188463488099,1.0205992955632197
2022-06-13,-0.03815972294588573,0.9816535092057611
2022-06-14,-0.007814134871092024,0.9739827362881465
2022-06-15,0.009598420941423564,0.9833314325807195
2022-06-16,-0.03114342460705942,0.9527071242463901
2022-06-17,0.0015805732343308278,0.9542129476271303
2022-06-21,0.01844123539917358,0.9718098132152615
2022-06-22,0.0006311938424397495,0.9724232135853854
2022-06-23,0.009145101757181782,0.9813161228246694
2022-06-24,0.030347445816033262,1.011096560690491
2022-06-27,0.0006609132556739509,1.0117648078102175
2022-06-28,-0.013159085374823236,0.9984509083250012
2022-06-29,-0.003177112250017878,0.9952787177131203
2022-06-30,-0.004245640566338952,0.9910531220143837
2022-07-01,0.011837409322370464,1.0027846234798812
2022-07-05,-0.003676886523676274,0.9990974982116583
2022-07-06,0.0019298358190786846,1.001025592350459
2022-07-07,0.012851075308928607,1.0138898476239195
2022-07-08,-0.0032170578919237837,1.0106281052880794
2022-07-11,-0.007346286985084248,1.0032037411914414
2022-07-12,-0.005471941747944529,0.9977142687583218
2022-07-13,-0.004973432371603559,0.9927522043164684
2022-07-14,-0.007447518065982326,0.9853586643397777
2022-07-15,0.01809466437170893,1.0031883986567616
2022-07-18,-0.006015261560120609,0.9971539580447627
2022-07-19,0.02713394818347272,1.024210681873294
2022-07-20,0.004686560235496439,1.0290107069277319
2022-07-21,0.007935469870316,1.0371763903887894
2022-07-22,-0.004140703791089039,1.0328817501770786
2022-07-25,0.003349847396673479,1.036341746418981
2022-07-26,-0.006513888623595543,1.0295911317068251
2022-07-27,0.017232809495589443,1.047333879537877
2022-07-28,0.015355319051325268,1.0634160254114435
2022-07-29,0.009654451826207434,1.0736827241999953
2022-08-01,-0.0019811989971031327,1.0715555450636034
2022-08-02,-0.006682468132219844,1.0643949092818124
2022-08-03,0.010143460812848526,1.075191557333508
2022-08-04,-0.0011117804757805952,1.0739961803523403
2022-08-05,0.0018349900071227823,1.075966952610975
2022-08-08,0.0027348380975597227,1.0789095480246909
2022-08-09,-0.0036383033433280065,1.0749841478089641
2022-08-10,0.01998285562995119,1.0964654008391168
2022-08-11,0.003308349301573939,1.100092891382183
2022-08-12,0.016083045150449546,1.117785735023971
2022-08-15,0.0026603230174059448,1.1207594061433834
2022-08-16,0.0035752089439488573,1.1247663551962421
2022-08-17,-0.007705264712065253,1.1160997326902302
2022-08-18,0.0030426031611385162,1.1194955812650593
2022-08-19,-0.011398893086322751,1.106734570823608
2022-08-22,-0.01939251740392744,1.085272201397383
2022-08-23,-0.002837424680764038,1.0821928232677909
2022-08-24,0.004196147557809307,1.0867338640402249
2022-08-25,0.013667408980842866,1.1015867002133943
2022-08-26,-0.030632997933474695,1.0678417971022143
2022-08-29,-0.005266137697306017,1.0622183951597353
2022-08-30,-0.010312951235817745,1.0512637886486642
2022-08-31,-0.006413310893982283,1.0445217071404747
2022-09-01,0.002437423133943729,1.0470676485133652
2022-09-02,-0.00849766338784289,1.0381700200919985
2022-09-06,-0.0016849052523926944,1.036420801972269
2022-09-07,0.021250105760402732,1.058444853626461
2022-09-08,0.0072482304814921105,1.0661167058774947
2022-09-09,0.012678807523615842,1.079633794389027
2022-09-12,0.008424059846167956,1.0887286940849057
2022-09-13,-0.036771601630349475,1.048694396262485
2022-09-14,0.00020226607353573516,1.048906511560356
2022-09-15,-0.00839184928384762,1.0401042462024952
2022-09-16,-0.00901665776845232,1.0307259821709733
2022-09-19,0.00803873345850269,1.0390117136103991
2022-09-20,-0.01497331617660189,1.0234542627113177
2022-09-21,-0.014514187428263884,1.0085996557180699
2022-09-22,-0.01241053888239141,0.9960823904740141
2022-09-23,-0.015177958725549383,0.980963893064153
2022-09-26,-0.0137712896011806,0.967454755204465
2022-09-27,-0.004528213471149665,0.9630739135492203
2022-09-28,0.021671301022614543,0.983944978236773
2022-09-29,-0.01785596046605549,0.9663756956046032
2022-09-30,-0.0105000031021186,0.9562287478029429
2022-10-03,0.027649241105875157,0.9826677470033155
2022-10-04,0.03241773878538435,1.0145236133384912
2022-10-05,-0.00409173380993217,1.0103724527688194
2022-10-06,-0.0118919070612715,0.9983571974632236
2022-10-07,-0.02409052483042308,0.9743062486081042
2022-10-10,-0.005516681630459849,0.9689313112239657
2022-10-11,-0.0043860978989310045,0.9646814836355978
2022-10-12,-0.006257595464425383,0.9586448971589845
2022-10-13,0.0233445193835913,0.9810240015426933
2022-10-14,-0.022113003765363577,0.9593306141026676
2022-10-17,0.0231375381010016,0.9815271627379253
2022-10-18,0.01470755408664787,0.9959630265714075
2022-10-19,-0.010903834345716125,0.9851032107152147
2022-10-20,-0.01082309999630595,0.9744413401589619
2022-10-21,0.023010845128240566,0.9968640589239148
2022-10-24,0.01062365861794863,1.0074544023744252
2022-10-25,0.01904084109819376,1.0266371815637123
2022-10-26,0.0011860279904716152,1.0278548019971059
2022-10-27,0.002057469336482002,1.0299695817345709
2022-10-28,0.022098914529815255,1.0527307914896327
2022-10-31,-0.004217397173608069,1.0482910076250342
2022-11-01,0.0019190935598403405,1.050302776146606
2022-11-02,-0.022904156752176476,1.0262464767244979
2022-11-03,-0.004826741886830573,1.0212930498690795
2022-11-04,0.014317764744127983,1.0359156834919179
2022-11-07,0.0070795726531085925,1.0432495238356936
2022-11-08,0.005389218153006056,1.0488718231076637
2022-11-09,-0.017254460691921436,1.0307741054649886
2022-11-10,0.051361210687088016,1.0837159114665704
2022-11-11,0.006846145085594577,1.091135187828038
2022-11-14,-0.010433867834319155,1.0797504274888652
2022-11-15,0.009758102030144877,1.090286742327394
2022-11-16,-0.0078269890101298,1.0817530799773074
2022-11-17,-0.004851272373562127,1.0765052011453977
2022-11-18,0.008182117868085455,1.0853132935867764
2022-11-21,0.00010900372996558072,1.0854315967839585
2022-11-22,0.012339411388460524,1.0988251837907093
2022-11-23,0.004745246122675926,1.1040393797335908
2022-11-25,0.0027790019862499495,1.1071075073627685
2022-11-28,-0.015076312097828063,1.090416409055919
2022-11-29,0.0022001867353321496,1.0928155287751122
2022-11-30,0.02442678811443701,1.1195095021446684
2022-12-01,0.0005393222391352875,1.120113278516098
2022-12-02,4.048185424872862e-05,1.1201586227785811
2022-12-05,-0.01787888584723923,1.1001314346311222
2022-12-06,-0.009482882236569888,1.0896990177917665
2022-12-07,-0.000921907543424446,1.088694416047202
2022-12-08,0.0058785399568249295,1.0950943496727077
2022-12-09,-0.007617278129494026,1.0867527114332134
2022-12-12,0.013668173546654422,1.1016066360953798
2022-12-13,0.004605858818120466,1.1066804807343396
2022-12-14,-0.005216912401903417,1.100907025609452
2022-12-15,-0.02058265638603108,1.078247434588365
2022-12-16,-0.01015251849241376,1.067300507569309
2022-12-19,-0.007185830400662752,1.0596310671353746
2022-12-20,0.0017219195922927048,1.0614556666304769
2022-12-21,0.013909073091721258,1.076219531081262
2022-12-22,-0.009149047789331776,1.0663731471595872
2022-12-23,0.006154637283183392,1.0729362870888812
2022-12-27,0.0009636571793426997,1.0739702298449119
2022-12-28,-0.012462463418451666,1.0605859151429635
2022-12-29,0.014357567722033782,1.0758133492446638
2022-12-30,-0.0043772261305098535,1.0711042709407987
2023-01-03,-0.001500292636182296,1.0694973010905229
2023-01-04,0.012077572834887489,1.0824142326411592
2023-01-05,-0.010343295574678654,1.0712185022987128
2023-01-06,0.02373762900201793,1.096646689686377
2023-01-09,-0.0016819429959521064,1.0948021924676248
2023-01-10,0.005989690636205781,1.1013597189083457
2023-01-11,0.010040925851757927,1.1124183901820175
2023-01-12,0.0024761952922527884,1.1151729553628016
2023-01-13,0.002770172093993043,1.1182621763637233
2023-01-17,-0.002731921555991985,1.1152071718188648
2023-01-18,-0.01667522854415015,1.0966108373547099
2023-01-19,-0.009613001772736093,1.0860691154312174
2023-01-20,0.014520085044266473,1.1018389313512298
2023-01-23,0.00929189185369694,1.1120770995415383
2023-01-24,0.0006001266997439595,1.1127444867011471
2023-01-25,0.0017881490324088483,1.11473423967836
2023-01-26,0.00668648149526135,1.1221878895441035
2023-01-27,-0.00047645798995428343,1.1216532141579003
2023-01-30,-0.00782572618578274,1.1128754632284974
2023-01-31,0.014859485783047929,1.1294122203526442
2023-02-01,0.008577033233223005,1.139099226500617
2023-02-02,0.00768586136630168,1.1478541852379625
2023-02-03,-0.010106413748564016,1.1362534959189268
2023-02-06,-0.005636013690658239,1.1298495556598693
2023-02-07,0.008246290127720794,1.139166622896517
2023-02-08,-0.008146163263599565,1.1298867856019585
2023-02-09,-0.008077832133516514,1.1207597498179873
2023-02-10,0.004491119753601651,1.1257932160694366
2023-02-13,0.010424966437391363,1.1375295725624035
2023-02-14,-0.002069525061700596,1.13517542660356
2023-02-15,0.0056632843789940265,1.141604247864462
2023-02-16,-0.009637656348857835,1.130601858437148
2023-02-17,-0.0009418975082612584,1.1295369473638506
2023-02-21,-0.019315766884491076,1.1077190750011507
2023-02-22,-0.0010578678926795614,1.1065472545575983
2023-02-23,0.0030165804701251034,1.1098852433949673
2023-02-24,-0.007430278431389493,1.101638487009652
2023-02-27,0.0005568442845450659,1.1022519281047785
2023-02-28,-0.0033248490838402697,1.098587106791458
2023-03-01,-0.0033894988969064063,1.0948634470048328
2023-03-02,0.007418695126354105,1.102985905123151
2023-03-03,0.01227165031643221,1.1165213624547756
2023-03-06,-0.002260109855051975,1.1139979015201156
2023-03-07,-0.015626558172605692,1.0965899485078507
2023-03-08,0.0017906526364290197,1.0985535601902279
2023-03-09,-0.019241244527609294,1.0774160225119318
2023-03-10,-0.019188589762525035,1.056741928452379
2023-03-13,-0.00711146089003583,1.0492269495573288
2023-03-14,0.014163428430772299,1.0640876003650215
2023-03-15,-0.01352329413073434,1.049697630764418
2023-03-16,0.012953263025732431,1.0632946402731978
2023-03-17,-0.016801395194201704,1.0454298068140913
2023-03-20,0.013660419534903028,1.0597108165694644
2023-03-21,0.011624449691861,1.072029371644597
2023-03-22,-0.02049533300170627,1.050057772685131
2023-03-23,-0.0037907896657582464,1.046077224531987
2023-03-24,0.008586175604527008,1.0550590272777147
2023-03-27,0.006856511129404865,1.0622930512404234
2023-03-28,0.0022278320235637116,1.064659661718386
2023-03-29,0.014298524744890073,1.079882724236353
2023-03-30,0.0044654967240694825,1.0847049370038095
2023-03-31,0.014066748471112002,1.0999632085180155
2023-04-03,0.0015630640548664559,1.1016825214709256
2023-04-04,-0.008497738307298754,1.0923207117057407
2023-04-05,-0.0010119933290751175,1.091215290432284
2023-04-06,0.00035927204396546365,1.091607333580084
2023-04-10,0.005254063102894996,1.0973427073942967
2023-04-11,0.005457178301357781,1.103331102206242
2023-04-12,-0.0033568306620663175,1.0996274065319447
2023-04-13,0.008259251901816887,1.1087095062806338
